location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,39.613354,20.34674,276.0,10800,Europe/Athens,GMT+3
1,40.105446,21.176472,1003.0,10800,Europe/Athens,GMT+3

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
0,2017-08-22,1,23.2,28.5,17.8,23.9,30.2,18.0,2017-08-22T06:57,2017-08-22T20:25,48463.07,45007.64,0.00,0.00,0.00,0.0,13.4,35.3,35,21.34,4.62
0,2017-08-23,53,22.6,27.6,18.4,23.7,28.8,17.5,2017-08-23T06:58,2017-08-23T20:23,48319.20,44101.13,0.80,0.80,0.00,2.0,13.2,37.8,302,20.60,4.30
0,2017-08-24,51,22.8,28.4,17.4,24.0,30.3,17.3,2017-08-24T06:59,2017-08-24T20:22,48174.32,44670.18,0.10,0.10,0.00,1.0,14.1,35.6,357,23.09,4.74
0,2017-08-25,0,23.8,31.5,16.8,24.0,31.8,16.0,2017-08-25T07:00,2017-08-25T20:20,48028.53,44566.79,0.00,0.00,0.00,0.0,13.2,33.1,24,24.85,5.40
0,2017-08-26,0,23.5,30.9,16.6,23.7,32.1,15.3,2017-08-26T07:01,2017-08-26T20:19,47881.93,44461.69,0.00,0.00,0.00,0.0,15.9,39.6,24,24.40,5.34
0,2017-08-27,0,24.6,31.4,17.7,25.1,32.6,17.4,2017-08-27T07:02,2017-08-27T20:17,47734.64,44103.12,0.00,0.00,0.00,0.0,14.5,37.4,337,24.02,5.44
0,2017-08-28,1,25.2,32.2,18.2,26.7,34.3,18.6,2017-08-28T07:03,2017-08-28T20:16,47586.75,43875.34,0.00,0.00,0.00,0.0,12.2,32.4,12,22.73,5.03
0,2017-08-29,53,25.0,31.3,19.4,26.1,33.4,19.5,2017-08-29T07:04,2017-08-29T20:14,47438.38,43528.99,1.10,1.10,0.00,3.0,10.0,37.4,40,20.41,4.49
0,2017-08-30,51,23.8,28.9,20.1,23.7,28.6,19.1,2017-08-30T07:05,2017-08-30T20:13,47289.62,43190.30,0.20,0.20,0.00,1.0,19.4,49.0,58,19.18,4.82
0,2017-08-31,1,22.5,26.9,17.3,24.1,28.7,17.9,2017-08-31T07:06,2017-08-31T20:11,47140.57,43210.53,0.00,0.00,0.00,0.0,13.5,35.6,261,22.89,4.46
0,2017-09-01,3,22.0,27.7,16.4,23.5,28.5,17.4,2017-09-01T07:06,2017-09-01T20:10,46991.33,41943.24,0.00,0.00,0.00,0.0,12.4,32.8,261,23.08,4.63
0,2017-09-02,2,22.6,29.3,16.4,24.3,32.3,16.7,2017-09-02T07:07,2017-09-02T20:08,46842.00,42784.83,0.00,0.00,0.00,0.0,10.3,31.0,297,22.70,4.58
0,2017-09-03,65,21.2,27.2,18.5,22.9,28.8,19.7,2017-09-03T07:08,2017-09-03T20:06,46692.67,38106.59,18.30,18.30,0.00,5.0,17.1,42.1,302,17.37,3.30
0,2017-09-04,51,20.2,24.9,15.6,20.9,25.9,16.1,2017-09-04T07:09,2017-09-04T20:05,46543.43,42160.83,0.60,0.60,0.00,3.0,14.1,36.0,293,21.53,4.02
0,2017-09-05,3,19.1,24.7,13.8,19.4,24.8,13.6,2017-09-05T07:10,2017-09-05T20:03,46394.38,40719.30,0.00,0.00,0.00,0.0,13.3,33.5,308,19.58,3.72
0,2017-09-06,0,18.7,24.8,12.6,18.7,25.3,11.7,2017-09-06T07:11,2017-09-06T20:02,46245.49,42288.75,0.00,0.00,0.00,0.0,14.6,36.7,271,22.73,4.25
0,2017-09-07,3,19.5,25.9,13.2,20.5,26.9,12.5,2017-09-07T07:12,2017-09-07T20:00,46095.80,41554.73,0.00,0.00,0.00,0.0,14.0,36.4,303,21.85,4.04
0,2017-09-08,55,21.0,26.5,16.4,22.8,29.3,17.4,2017-09-08T07:13,2017-09-08T19:59,45945.10,40545.99,1.40,1.40,0.00,3.0,12.7,31.7,353,18.08,3.48
0,2017-09-09,63,20.5,24.1,18.5,22.4,25.6,19.8,2017-09-09T07:14,2017-09-09T19:57,45793.51,32446.65,27.00,27.00,0.00,14.0,11.8,40.7,181,13.58,2.50
0,2017-09-10,51,20.4,26.1,15.1,22.1,28.9,15.0,2017-09-10T07:15,2017-09-10T19:55,45641.12,40958.02,0.10,0.10,0.00,1.0,13.0,33.1,15,20.37,3.74
0,2017-09-11,63,20.8,30.5,15.7,21.5,29.9,15.8,2017-09-11T07:16,2017-09-11T19:54,45488.03,27096.72,15.00,15.00,0.00,7.0,21.4,71.3,100,16.44,3.68
0,2017-09-12,55,20.5,24.0,16.5,22.3,25.5,18.4,2017-09-12T07:17,2017-09-12T19:52,45334.34,39068.46,6.90,6.90,0.00,14.0,12.9,33.1,245,16.15,2.94
0,2017-09-13,51,20.0,25.1,15.8,21.0,26.6,16.7,2017-09-13T07:18,2017-09-13T19:50,45180.16,40266.40,0.10,0.10,0.00,1.0,14.8,38.2,313,20.20,3.79
0,2017-09-14,0,19.0,25.1,13.8,19.4,27.2,13.3,2017-09-14T07:19,2017-09-14T19:49,45025.56,40340.20,0.00,0.00,0.00,0.0,12.1,30.6,333,21.75,4.03
0,2017-09-15,0,18.3,24.5,12.4,18.9,26.0,11.5,2017-09-15T07:19,2017-09-15T19:47,44870.65,40057.55,0.00,0.00,0.00,0.0,11.2,28.8,342,21.33,3.81
0,2017-09-16,0,19.8,26.6,14.1,20.9,29.3,14.1,2017-09-16T07:20,2017-09-16T19:45,44715.52,39941.25,0.00,0.00,0.00,0.0,9.2,24.1,18,20.91,3.89
0,2017-09-17,1,21.7,28.7,15.5,22.9,29.7,15.8,2017-09-17T07:21,2017-09-17T19:44,44560.27,39848.11,0.00,0.00,0.00,0.0,9.7,27.0,18,20.38,3.98
0,2017-09-18,0,20.9,26.6,15.6,22.2,29.2,15.7,2017-09-18T07:22,2017-09-18T19:42,44404.99,39682.40,0.00,0.00,0.00,0.0,11.1,29.9,273,20.37,3.87
0,2017-09-19,1,19.4,25.1,12.7,19.9,24.8,12.2,2017-09-19T07:23,2017-09-19T19:40,44249.77,39600.00,0.00,0.00,0.00,0.0,11.8,32.8,318,18.02,3.46
0,2017-09-20,51,18.5,22.4,15.8,19.1,21.7,16.4,2017-09-20T07:24,2017-09-20T19:39,44094.69,38572.68,1.00,1.00,0.00,6.0,15.5,41.8,257,15.05,2.79
0,2017-09-21,51,16.0,18.6,13.3,15.4,16.8,13.2,2017-09-21T07:25,2017-09-21T19:37,43939.86,39600.00,0.40,0.40,0.00,2.0,15.9,42.5,269,15.32,2.57
0,2017-09-22,0,14.9,20.9,9.3,13.9,20.1,7.8,2017-09-22T07:26,2017-09-22T19:36,43785.37,39600.00,0.00,0.00,0.00,0.0,16.5,41.4,315,19.66,3.40
0,2017-09-23,2,15.2,21.4,9.3,14.3,21.0,7.3,2017-09-23T07:27,2017-09-23T19:34,43631.30,39600.00,0.00,0.00,0.00,0.0,12.6,32.4,272,19.72,3.42
0,2017-09-24,55,16.7,22.6,11.1,16.8,23.1,9.7,2017-09-24T07:28,2017-09-24T19:32,43477.75,32400.00,1.30,1.30,0.00,2.0,11.3,29.5,5,18.06,3.16
0,2017-09-25,61,17.5,22.0,15.1,18.0,21.2,15.0,2017-09-25T07:29,2017-09-25T19:31,43324.82,19269.29,10.00,10.00,0.00,15.0,8.9,36.4,61,8.98,1.79
0,2017-09-26,51,17.2,21.5,13.2,17.4,22.2,12.9,2017-09-26T07:30,2017-09-26T19:29,43172.47,39600.00,0.50,0.50,0.00,3.0,11.4,28.8,336,16.67,2.90
0,2017-09-27,51,16.7,21.2,12.1,17.1,21.5,11.7,2017-09-27T07:31,2017-09-27T19:27,43019.68,37263.85,0.50,0.50,0.00,3.0,10.4,27.0,351,14.29,2.51
0,2017-09-28,65,17.4,23.4,13.5,17.4,24.0,13.1,2017-09-28T07:32,2017-09-28T19:26,42866.26,35625.46,11.70,11.70,0.00,5.0,10.7,27.7,59,12.97,2.54
0,2017-09-29,53,17.8,22.4,15.4,16.9,20.8,13.9,2017-09-29T07:33,2017-09-29T19:24,42712.30,28160.95,0.60,0.60,0.00,1.0,13.7,35.3,60,12.02,2.64
0,2017-09-30,3,16.4,21.0,12.8,15.2,20.2,11.0,2017-09-30T07:34,2017-09-30T19:23,42557.90,35100.70,0.00,0.00,0.00,0.0,14.6,36.4,56,13.81,2.78
0,2017-10-01,3,15.9,20.7,11.6,15.2,20.1,10.0,2017-10-01T07:34,2017-10-01T19:21,42403.16,39250.35,0.00,0.00,0.00,0.0,12.3,31.3,357,14.95,2.69
0,2017-10-02,51,16.0,20.9,11.1,15.8,20.7,10.1,2017-10-02T07:35,2017-10-02T19:19,42248.18,37626.78,0.60,0.60,0.00,2.0,10.5,28.1,351,15.07,2.66
0,2017-10-03,0,15.7,21.5,11.0,15.4,21.6,9.7,2017-10-03T07:36,2017-10-03T19:18,42093.06,38934.30,0.00,0.00,0.00,0.0,12.0,32.4,354,17.61,2.99
0,2017-10-04,1,16.3,22.3,11.2,16.4,23.2,10.1,2017-10-04T07:37,2017-10-04T19:16,41937.91,38775.84,0.00,0.00,0.00,0.0,10.6,28.4,19,17.65,3.03
0,2017-10-05,0,16.7,22.7,11.7,16.8,23.1,10.8,2017-10-05T07:38,2017-10-05T19:15,41782.82,38617.23,0.00,0.00,0.00,0.0,11.3,29.9,353,17.40,3.06
0,2017-10-06,53,16.1,21.2,11.7,16.5,21.5,11.2,2017-10-06T07:39,2017-10-06T19:13,41627.91,33642.38,2.90,2.90,0.00,9.0,10.3,27.4,48,11.82,2.09
0,2017-10-07,63,15.5,17.4,10.6,15.1,18.6,9.3,2017-10-07T07:40,2017-10-07T19:11,41473.26,29163.98,22.80,22.80,0.00,13.0,16.6,45.4,270,10.74,1.83
0,2017-10-08,3,11.9,17.6,6.0,10.2,16.0,3.9,2017-10-08T07:41,2017-10-08T19:10,41318.99,38020.30,0.00,0.00,0.00,0.0,13.0,33.1,316,17.49,2.75
0,2017-10-09,0,12.3,18.9,6.2,10.6,17.7,3.6,2017-10-09T07:42,2017-10-09T19:08,41165.20,37983.38,0.00,0.00,0.00,0.0,11.8,30.6,32,17.01,2.74
0,2017-10-10,1,13.1,19.7,7.7,11.7,18.7,5.4,2017-10-10T07:43,2017-10-10T19:07,41012.00,37825.61,0.00,0.00,0.00,0.0,10.2,25.2,12,16.48,2.69
0,2017-10-11,3,14.4,20.6,9.9,13.3,19.3,8.1,2017-10-11T07:44,2017-10-11T19:05,40859.48,35208.21,0.00,0.00,0.00,0.0,9.7,22.7,32,13.90,2.41
0,2017-10-12,0,15.0,21.7,9.7,14.2,21.5,7.8,2017-10-12T07:45,2017-10-12T19:04,40707.78,37511.69,0.00,0.00,0.00,0.0,11.7,29.9,17,16.22,2.77
0,2017-10-13,3,15.6,23.4,9.9,15.0,23.4,8.4,2017-10-13T07:46,2017-10-13T19:02,40556.98,37355.77,0.00,0.00,0.00,0.0,10.8,27.4,41,15.93,2.76
0,2017-10-14,2,16.6,23.9,10.8,15.6,23.5,8.7,2017-10-14T07:47,2017-10-14T19:01,40407.21,37200.70,0.00,0.00,0.00,0.0,11.8,29.9,41,15.99,2.94
0,2017-10-15,1,16.3,23.3,10.7,15.3,22.9,8.6,2017-10-15T07:48,2017-10-15T18:59,40258.58,36978.83,0.00,0.00,0.00,0.0,11.0,29.5,40,15.69,2.93
0,2017-10-16,2,17.0,25.0,11.2,16.7,25.1,9.3,2017-10-16T07:49,2017-10-16T18:58,40111.09,36628.27,0.00,0.00,0.00,0.0,10.5,24.5,49,15.46,2.81
0,2017-10-17,1,17.6,25.1,12.3,17.3,25.2,10.8,2017-10-17T07:51,2017-10-17T18:56,39963.58,36288.16,0.00,0.00,0.00,0.0,10.7,25.6,46,15.26,2.83
0,2017-10-18,3,17.0,24.8,11.4,16.3,24.1,9.5,2017-10-18T07:52,2017-10-18T18:55,39815.86,34882.69,0.00,0.00,0.00,0.0,11.5,27.4,50,14.40,2.67
0,2017-10-19,3,15.8,22.1,10.5,15.8,22.0,9.2,2017-10-19T07:53,2017-10-19T18:54,39668.02,35408.61,0.00,0.00,0.00,0.0,9.7,26.6,352,14.92,2.47
0,2017-10-20,3,15.8,21.0,11.9,16.0,20.8,11.4,2017-10-20T07:54,2017-10-20T18:52,39520.20,33788.60,0.00,0.00,0.00,0.0,10.9,29.2,20,13.69,2.25
0,2017-10-21,3,15.3,21.5,10.6,15.5,22.4,9.7,2017-10-21T07:55,2017-10-21T18:51,39372.51,35372.20,0.00,0.00,0.00,0.0,9.2,26.3,67,14.48,2.35
0,2017-10-22,2,14.9,21.2,9.8,14.6,21.3,8.6,2017-10-22T07:56,2017-10-22T18:49,39225.08,35082.87,0.00,0.00,0.00,0.0,10.0,26.6,81,14.40,2.37
0,2017-10-23,63,13.3,16.5,10.9,13.1,17.5,10.0,2017-10-23T07:57,2017-10-23T18:48,39078.04,16702.77,44.60,44.60,0.00,16.0,13.0,41.8,337,6.00,0.99
0,2017-10-24,55,11.9,15.2,8.9,10.8,13.8,7.6,2017-10-24T07:58,2017-10-24T18:47,38931.51,28802.43,1.40,1.40,0.00,2.0,9.3,28.1,63,11.15,1.68
0,2017-10-25,3,14.0,20.4,9.3,11.5,18.5,6.0,2017-10-25T07:59,2017-10-25T18:45,38785.61,34488.86,0.00,0.00,0.00,0.0,15.6,45.4,61,13.08,2.66
0,2017-10-26,2,13.8,20.3,9.4,12.2,19.4,6.9,2017-10-26T08:00,2017-10-26T18:44,38640.50,34368.72,0.00,0.00,0.00,0.0,11.9,36.7,46,13.72,2.41
0,2017-10-27,3,13.3,19.6,9.0,12.4,18.9,7.0,2017-10-27T08:01,2017-10-27T18:43,38496.29,34057.19,0.00,0.00,0.00,0.0,10.1,25.2,39,13.66,2.16
0,2017-10-28,55,12.4,16.8,8.8,10.8,14.2,6.4,2017-10-28T08:02,2017-10-28T18:41,38353.13,30772.89,2.90,2.90,0.00,5.0,16.8,43.6,44,9.93,1.71
0,2017-10-29,3,10.0,15.5,5.1,7.6,13.4,2.2,2017-10-29T08:03,2017-10-29T18:40,38211.15,34027.55,0.00,0.00,0.00,0.0,13.4,36.0,3,13.35,2.00
0,2017-10-30,51,12.3,19.0,7.8,10.9,18.8,5.7,2017-10-30T08:05,2017-10-30T18:39,38070.50,33491.23,0.40,0.40,0.00,4.0,13.1,32.4,31,12.62,1.98
0,2017-10-31,2,11.5,17.8,7.1,9.5,16.7,4.0,2017-10-31T08:06,2017-10-31T18:38,37931.32,33242.25,0.00,0.00,0.00,0.0,12.1,31.7,43,12.14,2.00
0,2017-11-01,3,11.4,17.0,7.5,9.4,15.7,4.4,2017-11-01T08:07,2017-11-01T18:37,37793.76,32438.05,0.00,0.00,0.00,0.0,11.1,28.1,43,9.95,1.73
0,2017-11-02,3,10.7,16.5,6.3,9.1,15.0,3.9,2017-11-02T08:08,2017-11-02T18:35,37657.97,33218.51,0.00,0.00,0.00,0.0,11.4,31.7,20,12.18,1.78
0,2017-11-03,3,10.8,16.7,6.7,9.6,15.5,4.9,2017-11-03T08:09,2017-11-03T18:34,37524.10,29125.57,0.00,0.00,0.00,0.0,8.5,21.2,44,11.76,1.72
0,2017-11-04,1,11.6,18.4,7.2,9.3,15.9,4.6,2017-11-04T08:10,2017-11-04T18:33,37392.31,32982.20,0.00,0.00,0.00,0.0,16.4,41.4,59,12.43,2.09
0,2017-11-05,3,10.2,16.6,5.3,8.1,15.0,2.3,2017-11-05T08:11,2017-11-05T18:32,37262.63,32774.03,0.00,0.00,0.00,0.0,11.2,25.9,38,12.30,1.85
0,2017-11-06,61,11.1,17.5,5.6,9.3,15.6,2.8,2017-11-06T08:12,2017-11-06T18:31,37133.85,23471.91,4.20,4.20,0.00,6.0,11.9,33.8,55,8.36,1.44
0,2017-11-07,53,14.2,17.8,11.4,13.3,17.0,10.3,2017-11-07T08:14,2017-11-07T18:30,37005.75,13905.43,3.10,3.10,0.00,10.0,10.5,36.7,66,5.97,1.22
0,2017-11-08,65,12.6,14.4,10.3,12.0,14.0,9.9,2017-11-08T08:15,2017-11-08T18:29,36878.45,21503.99,54.60,54.60,0.00,19.0,9.7,51.5,109,5.95,0.93
0,2017-11-09,51,11.7,16.4,9.0,11.0,15.6,7.6,2017-11-09T08:16,2017-11-09T18:28,36752.10,32400.00,1.00,1.00,0.00,6.0,8.1,20.5,23,9.25,1.37
0,2017-11-10,51,11.0,16.5,7.3,9.9,15.7,5.2,2017-11-10T08:17,2017-11-10T18:27,36626.85,30583.07,0.10,0.10,0.00,1.0,9.9,22.7,37,8.99,1.35
0,2017-11-11,65,11.6,13.3,9.8,10.7,13.0,8.4,2017-11-11T08:18,2017-11-11T18:26,36502.83,0.00,48.20,48.20,0.00,21.0,10.9,48.2,46,2.08,0.48
0,2017-11-12,63,12.9,17.6,10.4,12.7,18.0,9.3,2017-11-12T08:19,2017-11-12T18:25,36380.20,12415.24,35.90,35.90,0.00,16.0,9.0,34.9,37,5.49,0.89
0,2017-11-13,63,12.6,17.8,9.4,11.9,17.2,7.9,2017-11-13T08:20,2017-11-13T18:25,36259.11,32170.74,8.30,8.30,0.00,8.0,11.0,37.4,46,8.55,1.31
0,2017-11-14,63,13.5,17.4,10.9,12.6,16.8,9.8,2017-11-14T08:22,2017-11-14T18:24,36139.71,12288.00,8.60,8.60,0.00,15.0,11.1,47.9,51,4.95,0.98
0,2017-11-15,61,13.2,16.7,11.2,12.5,15.9,9.8,2017-11-15T08:23,2017-11-15T18:23,36022.16,21608.61,14.50,14.50,0.00,19.0,10.5,44.6,47,5.68,0.97
0,2017-11-16,61,13.0,17.9,10.4,11.7,16.3,8.6,2017-11-16T08:24,2017-11-16T18:22,35906.61,24810.41,9.10,9.10,0.00,10.0,11.2,50.8,69,7.94,1.37
0,2017-11-17,51,12.1,15.3,9.7,10.4,14.0,7.8,2017-11-17T08:25,2017-11-17T18:21,35793.22,21437.37,1.50,1.50,0.00,9.0,13.3,51.8,55,6.76,1.15
0,2017-11-18,61,12.1,15.5,9.8,10.7,14.2,8.1,2017-11-18T08:26,2017-11-18T18:21,35682.17,681.63,4.40,4.40,0.00,9.0,10.7,30.6,53,3.43,0.74
0,2017-11-19,61,10.9,14.1,7.8,9.8,13.4,6.2,2017-11-19T08:27,2017-11-19T18:20,35573.62,31866.83,4.20,4.20,0.00,9.0,8.3,33.1,336,7.32,1.03
0,2017-11-20,51,9.1,12.7,5.1,7.0,10.1,2.3,2017-11-20T08:28,2017-11-20T18:19,35467.74,31823.08,0.40,0.40,0.00,4.0,10.3,32.4,297,9.55,1.42
0,2017-11-21,3,5.7,11.3,2.0,2.9,8.6,-1.2,2017-11-21T08:29,2017-11-21T18:19,35364.69,31781.53,0.00,0.00,0.00,0.0,9.8,24.8,51,10.57,1.39
0,2017-11-22,3,6.2,12.7,1.7,3.6,10.4,-1.9,2017-11-22T08:31,2017-11-22T18:18,35264.66,31723.31,0.00,0.00,0.00,0.0,9.3,22.3,52,10.24,1.38
0,2017-11-23,2,7.7,14.5,3.1,5.8,13.3,0.2,2017-11-23T08:32,2017-11-23T18:18,35167.82,31617.38,0.00,0.00,0.00,0.0,8.9,20.9,42,10.13,1.36
0,2017-11-24,3,7.9,14.4,4.0,6.1,13.0,1.1,2017-11-24T08:33,2017-11-24T18:17,35074.35,31515.05,0.00,0.00,0.00,0.0,9.9,23.0,50,9.65,1.27
0,2017-11-25,3,7.5,13.7,2.6,5.2,12.2,-0.6,2017-11-25T08:34,2017-11-25T18:17,34984.32,31416.41,0.00,0.00,0.00,0.0,10.7,24.1,40,9.84,1.33
0,2017-11-26,63,8.7,13.3,4.7,7.0,12.6,2.5,2017-11-26T08:35,2017-11-26T18:16,34896.74,13298.53,19.50,19.50,0.00,11.0,10.2,23.8,41,4.21,0.73
0,2017-11-27,63,9.4,11.7,5.4,8.1,10.0,3.7,2017-11-27T08:36,2017-11-27T18:16,34811.42,25172.35,19.10,19.10,0.00,19.0,12.6,36.4,350,5.69,0.81
0,2017-11-28,61,5.6,10.1,1.5,3.0,7.4,-1.5,2017-11-28T08:37,2017-11-28T18:15,34728.46,31135.68,1.50,1.50,0.00,2.0,11.7,29.2,44,9.91,1.24
0,2017-11-29,3,4.2,9.0,-0.6,1.2,6.7,-4.5,2017-11-29T08:38,2017-11-29T18:15,34647.99,13582.86,0.00,0.00,0.00,0.0,10.4,24.8,41,4.56,0.74
0,2017-11-30,63,12.1,14.7,6.7,10.8,13.6,4.3,2017-11-30T08:39,2017-11-30T18:15,34570.11,0.00,35.70,35.70,0.00,24.0,19.9,65.5,172,1.46,0.37
0,2017-12-01,65,14.1,14.7,13.1,13.1,14.0,11.8,2017-12-01T08:40,2017-12-01T18:15,34494.93,0.00,78.60,78.60,0.00,24.0,24.5,82.1,186,0.67,0.30
0,2017-12-02,65,12.5,14.0,10.6,12.2,14.2,9.9,2017-12-02T08:41,2017-12-02T18:14,34422.57,13713.33,34.10,34.10,0.00,21.0,14.5,48.6,154,4.19,0.62
0,2017-12-03,63,11.3,12.8,8.1,9.2,11.0,6.5,2017-12-03T08:42,2017-12-03T18:14,34353.14,29622.96,19.10,19.10,0.00,20.0,18.8,73.4,217,6.00,1.11
0,2017-12-04,63,7.7,11.5,5.3,6.0,10.3,3.4,2017-12-04T08:43,2017-12-04T18:14,34286.75,26571.74,9.40,9.40,0.00,11.0,9.2,28.8,39,6.56,0.87
0,2017-12-05,3,5.4,10.6,1.4,2.7,8.0,-1.6,2017-12-05T08:44,2017-12-05T18:14,34223.53,30579.29,0.00,0.00,0.00,0.0,10.0,31.3,19,9.34,1.25
0,2017-12-06,0,3.6,9.9,-1.1,0.5,7.1,-4.9,2017-12-06T08:45,2017-12-06T18:14,34163.58,30513.04,0.00,0.00,0.00,0.0,9.5,25.2,56,9.39,1.15
0,2017-12-07,0,4.2,11.6,-0.4,1.3,9.3,-4.2,2017-12-07T08:46,2017-12-07T18:14,34107.02,30450.50,0.00,0.00,0.00,0.0,10.3,23.0,56,9.46,1.15
0,2017-12-08,3,4.5,11.3,-0.1,1.9,9.4,-3.4,2017-12-08T08:46,2017-12-08T18:14,34053.95,30391.81,0.00,0.00,0.00,0.0,8.8,19.8,55,9.17,1.09
0,2017-12-09,63,7.3,11.3,2.5,5.0,9.4,-0.3,2017-12-09T08:47,2017-12-09T18:14,34004.50,21685.91,19.50,19.50,0.00,16.0,25.1,72.4,200,4.22,0.62
0,2017-12-10,61,6.7,10.4,2.2,3.8,7.0,-0.5,2017-12-10T08:48,2017-12-10T18:14,33958.79,30286.51,5.60,5.60,0.00,5.0,21.6,70.6,265,8.65,1.15
0,2017-12-11,51,6.0,11.2,2.0,3.4,9.4,-1.5,2017-12-11T08:49,2017-12-11T18:14,33916.92,18526.70,0.10,0.10,0.00,1.0,10.6,24.8,44,4.80,0.76
0,2017-12-12,61,9.8,13.0,7.6,8.9,12.8,5.5,2017-12-12T08:50,2017-12-12T18:14,33879.01,12693.37,8.30,8.30,0.00,17.0,8.0,27.4,36,3.79,0.58
0,2017-12-13,53,11.3,14.5,9.4,10.7,13.4,9.0,2017-12-13T08:50,2017-12-13T18:14,33845.15,26105.04,1.80,1.80,0.00,7.0,11.1,27.7,142,6.61,0.93
0,2017-12-14,63,10.1,12.7,6.2,8.8,10.6,4.7,2017-12-14T08:51,2017-12-14T18:15,33815.47,29340.77,11.30,11.30,0.00,7.0,8.9,38.9,246,7.92,1.08
0,2017-12-15,63,9.3,12.8,5.3,7.6,11.0,3.2,2017-12-15T08:52,2017-12-15T18:15,33790.04,17494.54,11.50,11.50,0.00,12.0,15.6,41.0,97,4.28,0.66
0,2017-12-16,63,11.7,14.1,9.3,10.4,13.6,7.9,2017-12-16T08:52,2017-12-16T18:15,33768.53,2453.39,21.70,21.70,0.00,23.0,20.7,56.9,188,2.37,0.45
0,2017-12-17,63,8.7,10.9,4.8,7.2,8.9,3.0,2017-12-17T08:53,2017-12-17T18:15,33750.85,24311.09,11.30,11.30,0.00,16.0,10.8,36.7,271,6.24,0.80
0,2017-12-18,53,5.1,7.6,2.5,2.9,5.6,0.1,2017-12-18T08:54,2017-12-18T18:16,33737.00,8297.35,2.10,2.10,0.00,12.0,8.3,22.7,315,4.61,0.60
0,2017-12-19,1,2.4,7.3,-1.1,-0.5,4.3,-4.3,2017-12-19T08:54,2017-12-19T18:16,33726.95,30031.69,0.00,0.00,0.00,0.0,7.4,20.2,43,8.45,0.93
0,2017-12-20,3,1.5,7.4,-2.5,-2.4,3.8,-6.8,2017-12-20T08:55,2017-12-20T18:17,33720.72,30025.20,0.00,0.00,0.00,0.0,11.5,29.5,45,9.19,1.12
0,2017-12-21,51,3.2,6.8,0.2,-1.0,2.4,-3.7,2017-12-21T08:55,2017-12-21T18:17,33718.27,6987.32,0.10,0.10,0.00,1.0,16.2,44.3,53,4.33,1.03
0,2017-12-22,3,4.7,7.6,2.5,-0.4,2.7,-2.8,2017-12-22T08:56,2017-12-22T18:18,33719.61,5146.23,0.00,0.00,0.00,0.0,21.5,58.0,55,3.67,1.52
0,2017-12-23,3,4.7,10.9,0.3,0.8,7.8,-3.9,2017-12-23T08:56,2017-12-23T18:18,33724.71,30030.94,0.00,0.00,0.00,0.0,13.0,37.1,52,9.12,1.50
0,2017-12-24,0,3.8,11.2,-0.6,0.7,8.9,-4.0,2017-12-24T08:57,2017-12-24T18:19,33733.55,30041.20,0.00,0.00,0.00,0.0,9.4,25.2,57,8.80,1.10
0,2017-12-25,0,5.4,13.8,0.6,2.6,11.6,-2.8,2017-12-25T08:57,2017-12-25T18:19,33746.13,30055.59,0.00,0.00,0.00,0.0,9.9,22.7,42,9.02,1.16
0,2017-12-26,61,3.7,10.7,-0.6,0.8,8.4,-4.1,2017-12-26T08:57,2017-12-26T18:20,33762.41,25053.49,3.20,3.20,0.00,4.0,10.0,21.2,37,5.35,0.75
0,2017-12-27,61,6.8,10.9,3.8,4.9,10.1,1.4,2017-12-27T08:58,2017-12-27T18:21,33782.38,26127.11,9.60,9.60,0.00,23.0,8.7,34.6,80,5.11,0.65
0,2017-12-28,63,8.4,10.3,5.1,6.7,8.4,3.6,2017-12-28T08:58,2017-12-28T18:21,33806.01,1400.13,60.50,60.50,0.00,22.0,13.8,59.8,172,1.72,0.30
0,2017-12-29,61,5.7,8.7,3.3,3.6,7.0,0.8,2017-12-29T08:58,2017-12-29T18:22,33833.28,27557.01,8.10,8.10,0.00,20.0,8.7,31.0,73,5.46,0.66
0,2017-12-30,51,4.5,9.6,1.0,2.0,7.1,-1.6,2017-12-30T08:59,2017-12-30T18:23,33864.16,29869.16,0.20,0.20,0.00,1.0,10.9,27.7,350,8.17,0.97
0,2017-12-31,2,3.1,10.1,-1.4,0.0,7.6,-4.9,2017-12-31T08:59,2017-12-31T18:24,33898.61,30227.26,0.00,0.00,0.00,0.0,10.7,25.6,49,9.21,1.06
0,2018-01-01,55,3.4,11.1,-1.6,0.5,9.0,-5.3,2018-01-01T08:59,2018-01-01T18:25,33936.62,18291.77,1.20,1.20,0.00,2.0,10.2,22.0,38,5.77,0.81
0,2018-01-02,63,7.4,11.3,4.2,5.7,9.5,1.9,2018-01-02T08:59,2018-01-02T18:25,33978.15,22621.28,12.00,12.00,0.00,19.0,8.7,33.5,286,5.97,0.75
